Stock,Subject,Announcement,Attachment,Time
DRONE,Outcome of Board Meeting,"Drone Destination Limited has submitted to the Exchange, the financial results for the period ended March 31, 2025.",https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_29052025195841_FinancialResultsMarch25.pdf,29-May-2025 20:05:57
DRONE,Analysts/Institutional Investor Meet/Con. Call Updates,Drone Destination Limited has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_27052025174412_IntimationInvestormeetMay30.pdf,27-May-2025 17:45:12
DRONE,Board Meeting Intimation,DRONE DESTINATION LIMITED has informed the Exchange about Board Meeting to be held on 29-May-2025 to inter-alia consider and approve the Audited Financial results of the Company for the Yearly ended March 2025 .,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_55551_1447451_22052025063757_WEB.xml,22-May-2025 18:37:58
DRONE,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,DRONE DESTINATION LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_53143_1435578_10052025123211_WEB.xml,10-May-2025 12:32:12
DRONE,Outcome of Board Meeting,"Drone Destination Limited has informed the Exchange regarding  Board meeting held on May 10, 2025.",https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_10052025121219_OutcomeoftheBM10052025.pdf,10-May-2025 12:12:40
DRONE,Updates,Drone Destination Limited has informed the Exchange regarding 'REPORTING OF INITIAL DISCLOSURE TO BE MADE BY ENTITIES IDENTIFIED AS LARGE CORPORATES'.,https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_26042025165740_NonapplicabilityofLargeCorporatesMarch25.pdf,26-Apr-2025 16:57:53
DRONE,Structural Digital Database,I also confirm that the Company was required to capture TWO number of events during the quarter ended and has captured TWO number of the said required eventsI would like to confirm that there were no non-compliance observed in the previous quarter,https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_21042025122857_SDDCERTIFICATEMARCH2025.pdf,21-Apr-2025 12:43:01
DRONE,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Drone Destination Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_19042025155240_Reg74_5_RTACertificate_March2025.pdf,19-Apr-2025 15:53:13
DRONE,Trading Window-XBRL,DRONE DESTINATION LIMITED has informed the Exchange about Closure of Trading Window,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1404327_28032025125543_WEB.xml,28-Mar-2025 12:55:44
DRONE,Trading Window,"Drone Destination Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_28032025124529_CTWMar2025.pdf,28-Mar-2025 12:45:47
DRONE,General Updates,Drone Destination Limited has informed the Exchange about General Updates,https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_28032025123359_TradingApproval280325.pdf,28-Mar-2025 12:35:16
DRONE,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,DRONE DESTINATION LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_49110_1400488_24032025055556_WEB.xml,24-Mar-2025 17:55:57
DRONE,Outcome of Board Meeting,"Drone Destination Limited has informed the Exchange regarding  Board meeting held on March 22, 2025.",https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_22032025171052_OutcomeofBM22032025.pdf,22-Mar-2025 17:11:31
DRONE,General Updates,Drone Destination Limited has informed the Exchange about General Updates,https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_20032025200948_WorldofDrones.pdf,20-Mar-2025 20:10:38
DRONE,Shareholders meeting,Scrutinizer's Report,https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_19032025151842_ScrutinizerReportEGM180325.pdf,19-Mar-2025 15:20:45
DRONE,Shareholders meeting,"Drone Destination Limited has informed the Exchange regarding Proceedings of  Extraordinary General Meeting held on March 18, 2025. Further, the company has informed the Exchange regarding voting results.",https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_18032025175237_ProceedingsofEGM18032025.pdf,18-Mar-2025 17:56:23
DRONE,Updates,"Drone Destination Limited has informed the Exchange regarding 'Drone Destination Limited (Drone Destination) signs an MOU with Common Services Center (CSC) Academy, to jointly develop Training, Drone as a Service, and Drone Sales & Maintenance network through CSC s extensive pan-India network'.",https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_07032025121503_CSCmou.pdf,07-Mar-2025 12:15:18
DRONE,Analysts/Institutional Investor Meet/Con. Call Updates,Drone Destination Limited has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_03032025181219_IntimationJMFinancialFamilyInvestormeet.pdf,03-Mar-2025 18:12:56
DRONE,Notice Of Shareholders Meetings-XBRL,DRONE DESTINATION LIMITED has informed the Exchange about Notice of Shareholders Meeting for Extra-ordinary Meeting to be held on 18-Mar-2025,https://nsearchives.nseindia.com/corporate/xbrl/NOTICE_OF_SHAREHOLDERS_MEETINGS_1388322_21022025104257_WEB.xml,21-Feb-2025 10:42:58
DRONE,Outcome of Board Meeting,"Drone Destination Limited has informed the Exchange regarding  Board meeting held on February 20, 2025.",https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_20022025122152_OutcomeofBM20022025.pdf,20-Feb-2025 12:23:15
DRONE,Updates,Drone Destination Limited has informed the Exchange regarding 'Drone Destination Limited (Drone Destination) bags contract worth Rs. 1.34 cr for Aerial Survey and Data Processing from GarudaUAV Soft Solutions Private Limited'.,https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_19022025105244_DDGarudaUAVWorkOrder.pdf,19-Feb-2025 10:52:59
DRONE,Updates,"Drone Destination Limited has informed the Exchange regarding 'Drone Destination Limited (Drone Destination) signs an MOU with Asteria Aerospace, a Jio Platforms Limited subsidiary, to develop International Drone Services business'.",https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_04022025144156_AsteriaMOU.pdf,04-Feb-2025 14:42:12
DRONE,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Drone Destination Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/DRONEDESTINATION_18012025120156_Reg74RTAcertificateDec24.pdf,18-Jan-2025 12:02:10
FAIRCHEMOR,Copy of Newspaper Publication,Fairchem Organics Limited has informed the Exchange about Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR1_05072025125007_Newspaper_Public_Notice_AGM.pdf,05-Jul-2025 12:50:30
FAIRCHEMOR,Disclosure under SEBI Takeover Regulations,"FIH Mauritius Investments Ltd� � ,FIH Private Investments Ltd�has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_bbodade_16052025155043_Fair.pdf,26-Jun-2025 21:25:22
FAIRCHEMOR,Disclosure under SEBI Takeover Regulations,"Fairchem Organics Limited has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_sandeshc_21052025125303_2.pdf,25-Jun-2025 19:41:25
FAIRCHEMOR,Trading Window-XBRL,FAIRCHEM ORGANICS LIMITED has informed the Exchange about Closure of Trading Window,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1470793_25062025125101_WEB.xml,25-Jun-2025 12:51:02
FAIRCHEMOR,Trading Window,"Fairchem Organics Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_25062025121712_Trading_Window_Closure_25062025.pdf,25-Jun-2025 12:17:28
FAIRCHEMOR,Credit Rating- Revision,Fairchem Organics Limited has informed the Exchange about Credit Rating- Revision,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_05062025163055_Revision_in_Credit_Rating_05062025.pdf,05-Jun-2025 16:31:38
FAIRCHEMOR,Analysts/Institutional Investor Meet/Con. Call Updates,Fairchem Organics Limited has informed the Exchange about Transcript,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_03062025155631_Transcript_Concall_30052025.pdf,03-Jun-2025 15:56:44
FAIRCHEMOR,Analysts/Institutional Investor Meet/Con. Call Updates,Fairchem Organics Limited has informed the Exchange about Link of Recording,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_30052025172413_Audio_Link_of_Earnings_Call_30052025.pdf,30-May-2025 17:24:43
FAIRCHEMOR,Disclosure under SEBI Takeover Regulations,"FIH Mauritius Investments Ltd has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_sandeshc_29042025135641_10.pdf,29-May-2025 16:16:19
FAIRCHEMOR,Copy of Newspaper Publication,Fairchem Organics Limited has informed the Exchange about Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_29052025122041_Newspaper_Cutting_SE_29052025.pdf,29-May-2025 12:20:49
FAIRCHEMOR,Analysts/Institutional Investor Meet/Con. Call Updates,Fairchem Organics Limited has informed the Exchange about Presentation,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_28052025155048_Earnings_PresentationQ4FY2024_25.pdf,28-May-2025 15:51:07
FAIRCHEMOR,Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,FAIRCHEM ORGANICS LIMITED has informed the Exchange about Change in Directors/ Key Managerial Personnel/ Auditor/ Compliance Officer/ Share Transfer Agent,https://nsearchives.nseindia.com/corporate/xbrl/CIM_56364_1452956_27052025053724_WEB.xml,27-May-2025 17:37:25
FAIRCHEMOR,Outcome of Board Meeting,"Fairchem Organics Limited has submitted to the Exchange, the financial results for the period ended March 31, 2025.",https://nsearchives.nseindia.com/corporate/FAIRCHEMOR1_27052025163842_Outcome27052025.pdf,27-May-2025 16:44:01
FAIRCHEMOR,Outcome of Board Meeting-XBRL,Fairchem Organics Limited has informed the Exchange regarding Outcome of Board Meeting held on 27-May-2025 for Dividend,https://nsearchives.nseindia.com/corporate/xbrl/OUTCOME_1452646_27052025040327_WEB.xml,27-May-2025 16:03:28
FAIRCHEMOR,Updates,Fairchem Organics Limited has informed the Exchange regarding 'Change in Directorate'.,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_27052025141548_Outcome27052025F.pdf,27-May-2025 14:15:54
FAIRCHEMOR,Updates,Fairchem Organics Limited has informed the Exchange regarding 'Appointment of Statutory Auditor'.,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_27052025140322_Outcome27052025F.pdf,27-May-2025 14:03:31
FAIRCHEMOR,Record Date,Fairchem Organics Limited has informed the Exchange that Record date for the purpose of Dividend  is 04-Aug-2025.,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_27052025134329_Outcome27052025F.pdf,27-May-2025 13:43:42
FAIRCHEMOR,Updates,Fairchem Organics Limited has informed the Exchange regarding 'Book Closure'.,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_27052025134148_Outcome27052025F.pdf,27-May-2025 13:41:57
FAIRCHEMOR,General Updates,Fairchem Organics Limited has informed the Exchange about General Updates,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_27052025133717_Outcome27052025F.pdf,27-May-2025 13:37:29
FAIRCHEMOR,Dividend,"Fairchem Organics Limited has informed the Exchange that Board of Directors at its meeting held on May 27, 2025, recommended Final Dividend of 7.50 per equity share.",https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_27052025133231_Outcome27052025F.pdf,27-May-2025 13:33:18
FAIRCHEMOR,Analysts/Institutional Investor Meet/Con. Call Updates,Fairchem Organics Limited has informed the Exchange about Schedule of meet,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_26052025134330_Intimation_of_Earnings_con_call_30052025.pdf,26-May-2025 13:43:43
FAIRCHEMOR,Board Meeting Intimation,FAIRCHEM ORGANICS LIMITED has informed the Exchange about Board Meeting to be held on 27-May-2025 to consider and approve the Yearly Audited Financial results of the Company for the period ended March 2025 and Dividend/Other business.,https://nsearchives.nseindia.com/corporate/xbrl/PRIOR_INTIMATION_54440_1442095_17052025024218_WEB.xml,17-May-2025 14:42:19
FAIRCHEMOR,Updates,Fairchem Organics Limited has informed the Exchange regarding 'Removal of duplicate entry'.,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR1_16042025164752_Request_for_removal_of_duplicate_entry.pdf,16-Apr-2025 16:48:40
FAIRCHEMOR,General Updates,Fairchem Organics Limited has informed the Exchange about General Updates,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_15042025115926_Intimatin_ISO_Certfn_FOL.pdf,15-Apr-2025 11:59:35
FAIRCHEMOR,"Certificate under SEBI (Depositories and Participants) Regulations, 2018","Fairchem Organics Limited has informed the Exchange about Certificate under SEBI (Depositories and Participants) Regulations, 2018",https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_08042025092705_FOL_Disl_Rgln_74_31032025.pdf,08-Apr-2025 09:27:14
FAIRCHEMOR,Disclosure under SEBI Takeover Regulations,"Nahoosh Jariwala, Nahoosh Tradelink LLP, Jariwala Tradelink LLP has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",https://nsearchives.nseindia.com/corporate/team_sandeshc_02042025132633_Disclosures_1.pdf,04-Apr-2025 12:37:22
FAIRCHEMOR,Trading Window-XBRL,FAIRCHEM ORGANICS LIMITED has informed the Exchange about Closure of Trading Window,https://nsearchives.nseindia.com/corporate/xbrl/CLOSURE_TRADING_WINDOW_1399891_24032025095622_WEB.xml,24-Mar-2025 09:56:23
FAIRCHEMOR,Trading Window,"Fairchem Organics Limited has informed the Exchange regarding the Trading Window closure pursuant to SEBI (Prohibition of Insider Trading) Regulations, 2015",https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_24032025095439_Intimation_Trading_Window_Closure.pdf,24-Mar-2025 09:54:58
FAIRCHEMOR,Spurt in Volume,"Significant increase in volume has been observed in Fairchem Organics Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, had written to the company. Fairchem Organics Limited has submitted their response.",https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_15032025102402_Reply_to_NSE_15032025.pdf,15-Mar-2025 10:24:02
FAIRCHEMOR,Spurt in Volume,"Significant increase in volume has been observed in Fairchem Organics Limited. The Exchange, in order to ensure that investors have latest relevant information about the company and to inform the market place so that the interest of the investors is safeguarded, has written to the company. The response from the company is awaited.",,13-Mar-2025 17:28:07
FAIRCHEMOR,Analysts/Institutional Investor Meet/Con. Call Updates,Fairchem Organics Limited has informed the Exchange about Transcript,https://nsearchives.nseindia.com/corporate/FAIRCHEMOR_24022025142430_Transcript_Con_Call_19022025.pdf,24-Feb-2025 14:25:31
